estacao;data;maxima;minima;media;ano;decada
3;22/07/2012;19.7;10.6;13.7;2012;2010
3;23/07/2012;25;10.9;16.58;2012;2010
3;24/07/2012;18;12.6;14.32;2012;2010
3;25/07/2012;16.4;6.5;9.36;2012;2010
3;26/07/2012;17.4;5.7;10.52;2012;2010
3;27/07/2012;17.6;7.9;10.76;2012;2010
3;28/07/2012;20;5.6;12.62;2012;2010
3;29/07/2012;16.9;12.1;13.66;2012;2010
3;30/07/2012;17.6;6.1;11.62;2012;2010
3;31/07/2012;20.7;13.4;15.98;2012;2010
3;01/08/2012;27.7;15.2;20.1;2012;2010
3;02/08/2012;29;14.8;20.56;2012;2010
3;03/08/2012;30.6;14.9;21.88;2012;2010
3;04/08/2012;25.3;16.7;18.94;2012;2010
3;05/08/2012;17.8;12;13.4;2012;2010
3;06/08/2012;20.4;7.3;12.74;2012;2010
3;07/08/2012;23.8;10.4;15.84;2012;2010
3;08/08/2012;28.1;12.2;19.14;2012;2010
3;09/08/2012;25.1;17.6;19.94;2012;2010
3;10/08/2012;26.5;12.6;18.44;2012;2010
3;11/08/2012;31.1;15.1;21.12;2012;2010
3;12/08/2012;30.4;17.2;20.92;2012;2010
3;13/08/2012;19.3;14.7;15.96;2012;2010
3;14/08/2012;28.4;13.9;19.16;2012;2010
3;15/08/2012;31.7;15.9;22.88;2012;2010
3;16/08/2012;29.8;16.8;22.28;2012;2010
3;17/08/2012;31.2;18;23.58;2012;2010
3;18/08/2012;30.2;17.6;22.74;2012;2010
3;19/08/2012;27.6;18.7;22.36;2012;2010
3;20/08/2012;31;17.5;22.92;2012;2010
3;21/08/2012;27.2;19.6;21.88;2012;2010
3;22/08/2012;33.9;17.6;24.36;2012;2010
3;23/08/2012;34;18.6;23.78;2012;2010
3;24/08/2012;32.1;16.8;23.1;2012;2010
3;25/08/2012;22.9;11.8;15.02;2012;2010
3;26/08/2012;15.2;8.8;10.9;2012;2010
3;27/08/2012;16.9;10.3;13.24;2012;2010
3;28/08/2012;16.6;12.1;14.08;2012;2010
3;29/08/2012;18.6;12.6;14.88;2012;2010
3;30/08/2012;25.8;11.8;17.56;2012;2010
3;31/08/2012;25.7;12.3;18.4;2012;2010
3;01/09/2012;26.5;15.4;19.14;2012;2010
3;02/09/2012;29.2;14.8;20.28;2012;2010
3;03/09/2012;21.7;14.8;16.66;2012;2010
3;04/09/2012;25.3;12.8;18.04;2012;2010
3;05/09/2012;26.7;14.6;19.66;2012;2010
3;06/09/2012;25.3;16.7;19.68;2012;2010
3;07/09/2012;33.2;16.6;23.66;2012;2010
3;08/09/2012;26.2;19.2;21.36;2012;2010
3;09/09/2012;20.3;16.7;17.62;2012;2010
3;10/09/2012;16.8;14.3;15.54;2012;2010
3;11/09/2012;22.1;15.6;18.42;2012;2010
3;12/09/2012;21.9;15.8;18.1;2012;2010
3;13/09/2012;24.5;15;18.1;2012;2010
3;14/09/2012;29.8;14.7;21.06;2012;2010
3;15/09/2012;27.5;17.5;21.88;2012;2010
3;16/09/2012;21.4;18.4;19.88;2012;2010
3;17/09/2012;28.1;17.2;21;2012;2010
3;18/09/2012;20.2;18.7;19.38;2012;2010
3;19/09/2012;24.5;14.7;17.66;2012;2010
3;20/09/2012;20.6;11.8;15.12;2012;2010
3;21/09/2012;22;11.2;15.7;2012;2010
4;22/09/2012;22.1;8.8;15.62;2012;2010
4;23/09/2012;24.6;8.3;16.38;2012;2010
4;24/09/2012;28.3;13.3;20.78;2012;2010
4;25/09/2012;21.4;10.1;12.5;2012;2010
4;26/09/2012;16.1;7.7;11.4;2012;2010
4;27/09/2012;21.8;10;15;2012;2010
4;28/09/2012;22.4;11.6;16.96;2012;2010
4;29/09/2012;21.1;14.1;17.54;2012;2010
4;30/09/2012;29.6;14.5;21.86;2012;2010
4;01/10/2012;22.5;17.8;19.28;2012;2010
4;02/10/2012;22.1;14.7;18.8;2012;2010
4;03/10/2012;25.4;17.7;21.04;2012;2010
4;04/10/2012;24.6;18.8;20.6;2012;2010
4;05/10/2012;29.4;18.2;22.18;2012;2010
4;06/10/2012;34.5;18.9;24.68;2012;2010
4;07/10/2012;32.4;20.6;23.92;2012;2010
4;08/10/2012;28.5;20.1;23.1;2012;2010
4;09/10/2012;22.6;19.2;20.24;2012;2010
4;10/10/2012;21.5;15.7;17.7;2012;2010
4;11/10/2012;21.2;14.6;16.62;2012;2010
4;12/10/2012;23.5;15.4;18.18;2012;2010
4;13/10/2012;25.2;13.2;18.62;2012;2010
4;14/10/2012;27.2;14;20.26;2012;2010
4;15/10/2012;29.2;14.7;20.5;2012;2010
4;16/10/2012;29.9;17.9;24.12;2012;2010
4;17/10/2012;25.7;18.4;21.24;2012;2010
4;18/10/2012;25.1;14.7;18.46;2012;2010
4;19/10/2012;29;12.6;19.94;2012;2010
4;20/10/2012;32.1;16.3;23.94;2012;2010
4;21/10/2012;30.6;20.3;23.74;2012;2010
4;22/10/2012;23.1;18.8;20.18;2012;2010
4;23/10/2012;27.7;17.5;20.88;2012;2010
4;24/10/2012;24.4;14.8;19.28;2012;2010
4;25/10/2012;27.6;14.6;20.74;2012;2010
4;26/10/2012;30.2;17.7;22.92;2012;2010
4;27/10/2012;31.9;20.1;25.28;2012;2010
4;28/10/2012;27.5;20.1;23.28;2012;2010
4;29/10/2012;29.6;20.8;23.48;2012;2010
4;30/10/2012;29.3;21.1;24.58;2012;2010
4;31/10/2012;25.8;18.6;20.94;2012;2010
4;01/11/2012;26.9;17;20.98;2012;2010
4;02/11/2012;28.5;14.8;20.76;2012;2010
4;03/11/2012;30.4;16.4;22.2;2012;2010
4;04/11/2012;30.5;18.3;22.56;2012;2010
4;05/11/2012;31.2;18.6;23.5;2012;2010
4;06/11/2012;33.2;15.8;23.94;2012;2010
4;07/11/2012;33.4;17;24.2;2012;2010
4;08/11/2012;33.2;20.2;25.74;2012;2010
4;09/11/2012;35.5;21.8;27.8;2012;2010
4;10/11/2012;34.4;22.3;27.22;2012;2010
4;11/11/2012;29;22.4;24.24;2012;2010
4;12/11/2012;23.8;16.2;18.56;2012;2010
4;13/11/2012;24.1;14.2;18.98;2012;2010
4;14/11/2012;25.3;15.2;20.04;2012;2010
4;15/11/2012;27.1;16.6;20.94;2012;2010
4;16/11/2012;29.3;16.8;22.36;2012;2010
4;17/11/2012;29;17.7;22.28;2012;2010
4;18/11/2012;32.7;17.2;23.68;2012;2010
4;19/11/2012;29.4;19.8;24.12;2012;2010
4;20/11/2012;30.8;20.3;24.36;2012;2010
4;21/11/2012;29.8;17.3;22.72;2012;2010
4;22/11/2012;35.4;18.1;26.32;2012;2010
4;23/11/2012;29.1;21.7;24.88;2012;2010
4;24/11/2012;26.9;19.4;21.14;2012;2010
4;25/11/2012;28.4;13.7;20.88;2012;2010
4;26/11/2012;31;15.4;22.54;2012;2010
4;27/11/2012;34;17.2;24.88;2012;2010
4;28/11/2012;33.6;19.3;25.6;2012;2010
4;29/11/2012;29.7;20.1;24.06;2012;2010
4;30/11/2012;33.1;22.3;27.54;2012;2010
4;01/12/2012;27.6;21.4;23.92;2012;2010
4;02/12/2012;32;19.4;24.82;2012;2010
4;03/12/2012;35.4;17.7;26.28;2012;2010
4;04/12/2012;33.9;21.3;26.82;2012;2010
4;05/12/2012;34.5;22.9;28.3;2012;2010
4;06/12/2012;38;24.3;30.16;2012;2010
4;07/12/2012;33.7;24.4;28.14;2012;2010
4;08/12/2012;31.2;20.4;24.66;2012;2010
4;09/12/2012;33.7;16.8;24.72;2012;2010
4;10/12/2012;38.3;17.4;28.06;2012;2010
4;11/12/2012;32.6;20.4;24.88;2012;2010
4;12/12/2012;28.4;19.6;23.64;2012;2010
4;13/12/2012;28.2;20;24.06;2012;2010
4;14/12/2012;29.7;19.9;23.78;2012;2010
4;15/12/2012;34.2;19;26.4;2012;2010
4;16/12/2012;37;20.7;27.3;2012;2010
4;17/12/2012;33.9;20.4;26.14;2012;2010
4;18/12/2012;33.6;20.1;25.58;2012;2010
4;19/12/2012;33.4;22.3;27.38;2012;2010
4;20/12/2012;39.1;23.5;28.28;2012;2010
1;21/12/2012;24.9;19.2;21.06;2012;2010
1;22/12/2012;28.7;16.8;22.84;2012;2010
1;23/12/2012;35.4;17.4;25.98;2012;2010
1;24/12/2012;38.9;22.1;30.82;2012;2010
1;25/12/2012;39.8;27.3;33.7;2012;2010
1;26/12/2012;34.3;19.8;23.54;2012;2010
1;27/12/2012;21;15.6;17.84;2012;2010
1;28/12/2012;23.4;15.4;19.22;2012;2010
1;29/12/2012;28.9;17.9;22.82;2012;2010
1;30/12/2012;35.6;18.8;26.78;2012;2010
1;31/12/2012;36.7;22;27.86;2012;2010
1;01/01/2013;25.5;19.2;21.58;2013;2010
1;02/01/2013;27.5;15.6;20.08;2013;2010
1;03/01/2013;30;14.6;22.16;2013;2010
1;04/01/2013;33.6;17.4;24.84;2013;2010
1;05/01/2013;31.8;19.6;25.16;2013;2010
1;06/01/2013;31.1;20.1;26.14;2013;2010
1;07/01/2013;32.2;22.3;25.98;2013;2010
1;08/01/2013;30.6;21.2;24.32;2013;2010
1;09/01/2013;31.5;21;24.92;2013;2010
1;10/01/2013;31;19.3;23.6;2013;2010
1;11/01/2013;29.1;16.5;22.06;2013;2010
1;12/01/2013;30.1;16.8;22.42;2013;2010
1;13/01/2013;31.4;17.3;23.66;2013;2010
1;14/01/2013;31.5;19.8;24.88;2013;2010
1;15/01/2013;30.2;20.6;24.8;2013;2010
1;16/01/2013;32.6;20.6;25.64;2013;2010
1;17/01/2013;34.2;20.5;26.2;2013;2010
1;18/01/2013;30.1;21.9;24.8;2013;2010
1;19/01/2013;29.5;19;23.12;2013;2010
1;20/01/2013;28.7;20;23.1;2013;2010
1;21/01/2013;30;18.2;23.48;2013;2010
1;22/01/2013;31.9;19.1;24.44;2013;2010
1;23/01/2013;33.7;19.3;25.86;2013;2010
1;24/01/2013;35.6;21.9;25.94;2013;2010
1;25/01/2013;32.2;21.5;24.36;2013;2010
1;26/01/2013;27.2;16.3;20.34;2013;2010
1;27/01/2013;29.5;14.4;21.6;2013;2010
1;28/01/2013;33;17.9;24.58;2013;2010
1;29/01/2013;34.8;19;25.82;2013;2010
1;30/01/2013;36.2;19.7;26.44;2013;2010
1;31/01/2013;37.7;20.3;27.94;2013;2010
1;01/02/2013;38.2;21.8;29.24;2013;2010
1;02/02/2013;30.8;22.2;25.92;2013;2010
1;03/02/2013;27.5;19.6;22.32;2013;2010
1;04/02/2013;27.6;17;21.8;2013;2010
1;05/02/2013;27.7;17.2;22.42;2013;2010
1;06/02/2013;29.6;19.9;23.46;2013;2010
1;07/02/2013;29.5;20.8;23.98;2013;2010
1;08/02/2013;28.5;19.6;23.66;2013;2010
1;09/02/2013;28.9;21.5;24.22;2013;2010
1;10/02/2013;32;22.2;24.84;2013;2010
1;11/02/2013;32;20.8;25.3;2013;2010
1;12/02/2013;31.4;22.8;26.3;2013;2010
1;13/02/2013;32.9;23.6;26.98;2013;2010
1;14/02/2013;33;22.9;26;2013;2010
1;15/02/2013;31.4;22.9;25.8;2013;2010
1;16/02/2013;31.9;22.4;26.02;2013;2010
1;17/02/2013;33;22.5;27.26;2013;2010
1;18/02/2013;31.6;23.2;26.02;2013;2010
1;19/02/2013;28.4;22.6;24.76;2013;2010
1;20/02/2013;31.4;23.9;26.14;2013;2010
1;21/02/2013;30.2;23.2;25.66;2013;2010
1;22/02/2013;27.5;20.2;22.42;2013;2010
1;23/02/2013;29.6;18.8;23.88;2013;2010
1;24/02/2013;33.6;19.4;26.76;2013;2010
1;25/02/2013;29.2;23.6;24.84;2013;2010
1;26/02/2013;26.1;18.6;21.3;2013;2010
1;27/02/2013;27.1;14.5;20.02;2013;2010
1;28/02/2013;28;15;20.88;2013;2010
1;01/03/2013;32;17.9;24.54;2013;2010
1;02/03/2013;33.3;21.3;27.18;2013;2010
1;03/03/2013;27.3;23;24.74;2013;2010
1;04/03/2013;25.9;19;21.1;2013;2010
1;05/03/2013;24.2;17.2;19.92;2013;2010
1;06/03/2013;27.5;19.6;21.96;2013;2010
1;07/03/2013;32.2;16.2;23.52;2013;2010
1;08/03/2013;28.3;21.1;24.14;2013;2010
1;09/03/2013;27.7;21.4;24.04;2013;2010
1;10/03/2013;28.4;22.2;25;2013;2010
1;11/03/2013;30.2;20.4;23.54;2013;2010
1;12/03/2013;23.3;20.2;21.32;2013;2010
1;13/03/2013;24.9;19;20.62;2013;2010
1;14/03/2013;26;16.3;20.62;2013;2010
1;15/03/2013;21.3;17.6;18.8;2013;2010
1;16/03/2013;21.9;17.6;18.58;2013;2010
1;17/03/2013;24;15;18.54;2013;2010
1;18/03/2013;23;14.5;18.9;2013;2010
1;19/03/2013;23.4;17.6;20.56;2013;2010
2;20/03/2013;20.9;18.3;19.44;2013;2010
2;21/03/2013;27.4;17.3;21.98;2013;2010
2;22/03/2013;28.3;19.4;21.86;2013;2010
2;23/03/2013;27;16.9;20.74;2013;2010
2;24/03/2013;25.4;15.6;20.04;2013;2010
2;25/03/2013;29.5;16.4;22.1;2013;2010
2;26/03/2013;26.2;18.6;20.56;2013;2010
2;27/03/2013;25.4;16.5;20.16;2013;2010
2;28/03/2013;26.5;18.2;20.94;2013;2010
2;29/03/2013;27.8;15.5;20.84;2013;2010
2;30/03/2013;30.6;17.1;22.92;2013;2010
2;31/03/2013;32.4;18.4;24.36;2013;2010
2;01/04/2013;27.6;17;22.26;2013;2010
2;02/04/2013;28.3;20.7;23.66;2013;2010
2;03/04/2013;31.7;21.6;25.06;2013;2010
2;04/04/2013;29.4;20;23.16;2013;2010
2;05/04/2013;25.4;19.3;21.54;2013;2010
2;06/04/2013;28;17;22.12;2013;2010
2;07/04/2013;25.4;18.3;20.24;2013;2010
2;08/04/2013;24;15.8;19.48;2013;2010
2;09/04/2013;23.1;17.7;20.08;2013;2010
2;10/04/2013;26.5;17;21.02;2013;2010
2;11/04/2013;29;18.5;23.8;2013;2010
2;12/04/2013;25;18.7;20.28;2013;2010
2;13/04/2013;21.9;14.8;16.88;2013;2010
2;14/04/2013;20.7;9.8;14.94;2013;2010
2;15/04/2013;25.2;11.5;18.86;2013;2010
2;16/04/2013;21.6;13.9;17;2013;2010
2;17/04/2013;23.1;13.5;16.74;2013;2010
2;18/04/2013;25.2;11.3;17.34;2013;2010
2;19/04/2013;26.6;12.3;18.46;2013;2010
2;20/04/2013;26.7;12.2;18.5;2013;2010
2;21/04/2013;26.5;16;19.64;2013;2010
2;22/04/2013;27.3;14.6;19.06;2013;2010
2;23/04/2013;27.6;13.7;19.66;2013;2010
2;24/04/2013;27;15.6;19.7;2013;2010
2;25/04/2013;28.4;14.5;20.44;2013;2010
2;26/04/2013;28.8;15.6;20.84;2013;2010
2;27/04/2013;28.8;16.1;21.02;2013;2010
2;28/04/2013;32.1;17.1;24.04;2013;2010
2;29/04/2013;25.7;19.8;22.28;2013;2010
2;30/04/2013;27.3;18.1;20.32;2013;2010
2;01/05/2013;23.2;16.9;19.46;2013;2010
2;02/05/2013;31.7;16.6;22.72;2013;2010
2;03/05/2013;28.5;19.3;22.34;2013;2010
2;04/05/2013;23.4;19;19.96;2013;2010
2;05/05/2013;22.1;15.1;17.72;2013;2010
2;06/05/2013;20.5;12;15.04;2013;2010
2;07/05/2013;18.5;12;13.92;2013;2010
2;08/05/2013;20.9;7.1;12.76;2013;2010
2;09/05/2013;24.6;8.7;14.82;2013;2010
2;10/05/2013;28.2;8.4;16.58;2013;2010
2;11/05/2013;28;11.1;18.28;2013;2010
2;12/05/2013;21.6;14.2;17.28;2013;2010
2;13/05/2013;24.4;14.3;18.88;2013;2010
2;14/05/2013;26.5;18.2;21.7;2013;2010
2;15/05/2013;23.8;15;18;2013;2010
2;16/05/2013;15.2;7.5;9.78;2013;2010
2;17/05/2013;17.8;5.2;10.58;2013;2010
2;18/05/2013;16.8;9.5;13.36;2013;2010
2;19/05/2013;18.4;14;15.8;2013;2010
2;20/05/2013;21.2;15.2;17.44;2013;2010
2;21/05/2013;21;14.6;16.24;2013;2010
2;22/05/2013;16.6;11.1;14.16;2013;2010
2;23/05/2013;21.3;13.6;16.24;2013;2010
2;24/05/2013;19.8;13.4;15.72;2013;2010
2;25/05/2013;21.8;13.4;15.44;2013;2010
2;26/05/2013;24;12;16.76;2013;2010
2;27/05/2013;25.8;12.8;17.44;2013;2010
2;28/05/2013;25.6;13;18.4;2013;2010
2;29/05/2013;19.7;16.2;17.52;2013;2010
2;30/05/2013;18.1;9.1;12.56;2013;2010
2;31/05/2013;20.3;6.7;12.74;2013;2010
2;01/06/2013;15.7;10.4;13.1;2013;2010
2;02/06/2013;16.4;12.1;13.66;2013;2010
2;03/06/2013;19.5;11.5;13.66;2013;2010
2;04/06/2013;21.5;8.2;13.86;2013;2010
2;05/06/2013;25;9.6;16;2013;2010
2;06/06/2013;21.8;12.6;15.12;2013;2010
2;07/06/2013;20.5;6.9;12.84;2013;2010
2;08/06/2013;20.3;8.8;13.22;2013;2010
2;09/06/2013;22;10.2;15.6;2013;2010
2;10/06/2013;23.2;15.2;17.42;2013;2010
2;11/06/2013;17.2;12.3;14.88;2013;2010
2;12/06/2013;19.2;14.5;15.82;2013;2010
2;13/06/2013;21.4;12.9;15.46;2013;2010
2;14/06/2013;21.2;11.3;14.98;2013;2010
2;15/06/2013;19.9;12.2;14.66;2013;2010
2;16/06/2013;20.1;12.4;16.38;2013;2010
2;17/06/2013;17.8;14.3;15.38;2013;2010
2;18/06/2013;21;13.1;16.6;2013;2010
2;19/06/2013;17.6;12.3;13.96;2013;2010
2;20/06/2013;15.6;11.6;13.28;2013;2010
3;21/06/2013;16.8;13.2;14.92;2013;2010
3;22/06/2013;17.4;11.4;13.28;2013;2010
3;23/06/2013;18.8;7.4;11.78;2013;2010
3;24/06/2013;19.6;10.7;14.96;2013;2010
3;25/06/2013;17.9;15.4;16.06;2013;2010
3;26/06/2013;16.2;13;14.24;2013;2010
3;27/06/2013;18.9;8;12.42;2013;2010
3;28/06/2013;23.5;8.9;15.62;2013;2010
3;29/06/2013;19.8;14.3;15.78;2013;2010
3;30/06/2013;18;10;11.78;2013;2010
3;01/07/2013;17.6;5.3;10.24;2013;2010
3;02/07/2013;19.9;5.6;11.68;2013;2010
3;03/07/2013;23.6;8.1;14.62;2013;2010
3;04/07/2013;23.4;11.5;17.94;2013;2010
3;05/07/2013;28.5;16.2;21.64;2013;2010
3;06/07/2013;24.8;17.8;20.76;2013;2010
3;07/07/2013;21.4;11.8;14.2;2013;2010
3;08/07/2013;15;9;11.74;2013;2010
3;09/07/2013;23;11.3;16.06;2013;2010
3;10/07/2013;26.7;14.8;19.36;2013;2010
3;11/07/2013;26.4;14.4;18.76;2013;2010
3;12/07/2013;25.4;14.9;19.3;2013;2010
3;13/07/2013;21.1;15.9;17.92;2013;2010
3;14/07/2013;20.6;14.1;16.24;2013;2010
3;15/07/2013;16.9;9;11.18;2013;2010
3;16/07/2013;18;6.4;11.6;2013;2010
3;17/07/2013;24.3;8.8;15.48;2013;2010
3;18/07/2013;17.4;10.9;13.4;2013;2010
3;19/07/2013;12.5;7.2;9.38;2013;2010
3;20/07/2013;15.2;8;10.88;2013;2010
3;21/07/2013;13.4;8.8;10.06;2013;2010
3;22/07/2013;11.3;5.1;7.04;2013;2010
3;23/07/2013;9.1;4.5;6.72;2013;2010
3;24/07/2013;12.6;3;6.8;2013;2010
3;25/07/2013;16.1;1.4;7.76;2013;2010
3;26/07/2013;19.9;4.9;11.54;2013;2010
3;27/07/2013;21.4;6.8;12.36;2013;2010
3;28/07/2013;22.2;8.2;13.84;2013;2010
3;29/07/2013;22.2;7.7;13.24;2013;2010
3;30/07/2013;18.3;10.8;13.8;2013;2010
3;31/07/2013;27.3;9.7;16.86;2013;2010
3;01/08/2013;30.1;11.9;19.9;2013;2010
3;02/08/2013;22.1;14.7;17.62;2013;2010
3;03/08/2013;17.7;12.3;13.5;2013;2010
3;04/08/2013;18;11;13.2;2013;2010
3;05/08/2013;21.7;6.5;12.96;2013;2010
3;06/08/2013;22.4;11.4;14.72;2013;2010
3;07/08/2013;22.3;10.4;15.92;2013;2010
3;08/08/2013;30.1;13.2;18.04;2013;2010
3;09/08/2013;13.3;10;10.84;2013;2010
3;10/08/2013;11.9;10;10.66;2013;2010
3;11/08/2013;14.3;9.6;10.64;2013;2010
3;12/08/2013;18.9;5.3;11.78;2013;2010
3;13/08/2013;14.9;9.8;11.14;2013;2010
3;14/08/2013;10.4;7.8;8.9;2013;2010
3;15/08/2013;15.9;7.9;10.78;2013;2010
3;16/08/2013;20.3;6.4;12.5;2013;2010
3;17/08/2013;18;8.2;12.5;2013;2010
3;18/08/2013;21.5;9.6;15.26;2013;2010
3;19/08/2013;25.5;13.4;18.18;2013;2010
3;20/08/2013;27.6;11.6;18.82;2013;2010
3;21/08/2013;26;15.5;20.04;2013;2010
3;22/08/2013;24.4;12;16.1;2013;2010
3;23/08/2013;12;6.3;8.28;2013;2010
3;24/08/2013;13.5;7;11.22;2013;2010
3;25/08/2013;13.2;9.8;10.88;2013;2010
3;26/08/2013;10.1;6.7;7.72;2013;2010
3;27/08/2013;11;6.4;8.72;2013;2010
3;28/08/2013;17.6;9.2;12.28;2013;2010
3;29/08/2013;23.4;6.9;14.4;2013;2010
3;30/08/2013;28;9.6;17.84;2013;2010
3;31/08/2013;27;12.2;19.46;2013;2010
3;01/09/2013;21.5;17.9;19;2013;2010
3;02/09/2013;22.8;15;19.22;2013;2010
3;03/09/2013;20.4;11.8;14.24;2013;2010
3;04/09/2013;18;9.2;12;2013;2010
3;05/09/2013;24.5;10.6;16.42;2013;2010
3;06/09/2013;28.2;13.1;19.44;2013;2010
3;07/09/2013;28.7;14.8;20.78;2013;2010
3;08/09/2013;26.8;16.9;20.82;2013;2010
3;09/09/2013;31.3;15.6;21.88;2013;2010
3;10/09/2013;34.7;15.8;23.56;2013;2010
3;11/09/2013;34.8;18;25.08;2013;2010
3;12/09/2013;34.6;18;26.02;2013;2010
3;13/09/2013;35.3;19.9;24.44;2013;2010
3;14/09/2013;25;17.5;19.84;2013;2010
3;15/09/2013;24.3;17.8;19.94;2013;2010
3;16/09/2013;19.4;15.4;16.66;2013;2010
3;17/09/2013;17.3;11.1;12.8;2013;2010
3;18/09/2013;17.3;8.3;12.18;2013;2010
3;19/09/2013;21.2;6.1;13.1;2013;2010
3;20/09/2013;19.6;12.9;16.92;2013;2010
3;21/09/2013;17.6;14;15.36;2013;2010
4;22/09/2013;17.3;13.7;14.92;2013;2010
4;23/09/2013;16.8;12.2;13.84;2013;2010
4;24/09/2013;16.6;9.8;12.3;2013;2010
4;25/09/2013;19.3;10.2;13.96;2013;2010
4;26/09/2013;20.7;7.9;13.86;2013;2010
4;27/09/2013;22.2;11.8;16.56;2013;2010
4;28/09/2013;18.1;14.2;15.52;2013;2010
4;29/09/2013;22;14.3;17.3;2013;2010
4;30/09/2013;20.5;15.4;17.64;2013;2010
4;01/10/2013;23.1;15.2;17.86;2013;2010
4;02/10/2013;25.6;11.4;17.38;2013;2010
4;03/10/2013;22;12.4;17.76;2013;2010
4;04/10/2013;21.2;13.2;15.82;2013;2010
4;05/10/2013;21.1;12.6;15.7;2013;2010
4;06/10/2013;22;11.9;16.02;2013;2010
4;07/10/2013;23.2;12;16.82;2013;2010
4;08/10/2013;25.3;11.5;17.5;2013;2010
4;09/10/2013;28.3;14.6;20.38;2013;2010
4;10/10/2013;28.4;15.6;21.22;2013;2010
4;11/10/2013;29.1;15.5;21.2;2013;2010
4;12/10/2013;24.5;17.8;21.08;2013;2010
4;13/10/2013;27.5;19.3;22.44;2013;2010
4;14/10/2013;28;17.5;21.32;2013;2010
4;15/10/2013;26.2;16.6;20.44;2013;2010
4;16/10/2013;24.6;15.6;19.9;2013;2010
4;17/10/2013;23.6;17;19.48;2013;2010
4;18/10/2013;25.6;14.3;19.9;2013;2010
4;19/10/2013;26.7;14.7;20.08;2013;2010
4;20/10/2013;32.4;15.8;24.1;2013;2010
4;21/10/2013;25.2;18;19.56;2013;2010
4;22/10/2013;25;16.2;19.76;2013;2010
4;23/10/2013;25.1;17.8;20.62;2013;2010
4;24/10/2013;21.1;17.1;18.64;2013;2010
4;25/10/2013;23.2;13.8;18.48;2013;2010
4;26/10/2013;19;17.7;18.42;2013;2010
4;27/10/2013;25.8;16.2;18.64;2013;2010
4;28/10/2013;23.1;11.4;16.32;2013;2010
4;29/10/2013;25;11.2;18;2013;2010
4;30/10/2013;25.6;14.8;19.92;2013;2010
4;31/10/2013;26.7;16.5;21.1;2013;2010
4;01/11/2013;27.8;18.5;22.48;2013;2010
4;02/11/2013;28.8;17.8;23.76;2013;2010
4;03/11/2013;25.4;17.8;20.18;2013;2010
4;04/11/2013;24.8;12.5;17.78;2013;2010
4;05/11/2013;24.4;14;18.66;2013;2010
4;06/11/2013;25.6;14.6;19.52;2013;2010
4;07/11/2013;29.8;14.8;21.6;2013;2010
4;08/11/2013;33.5;16.9;24.4;2013;2010
4;09/11/2013;30.9;20.1;24.38;2013;2010
4;10/11/2013;28;20.6;23.12;2013;2010
4;11/11/2013;21.6;20;20.4;2013;2010
4;12/11/2013;26.8;19.4;22.42;2013;2010
4;13/11/2013;27.6;16.9;21.42;2013;2010
4;14/11/2013;29.3;15.4;21.82;2013;2010
4;15/11/2013;33.6;18.1;23.68;2013;2010
4;16/11/2013;24.8;17.2;19.36;2013;2010
4;17/11/2013;26.1;12.2;19.42;2013;2010
4;18/11/2013;32.3;16.9;23.8;2013;2010
4;19/11/2013;33.4;19.2;25.82;2013;2010
4;20/11/2013;31.2;20.9;25.54;2013;2010
4;21/11/2013;26.2;19.4;21.48;2013;2010
4;22/11/2013;25.3;17.3;20.56;2013;2010
4;23/11/2013;27.2;16.8;21.24;2013;2010
4;24/11/2013;29.8;17.7;22.88;2013;2010
4;25/11/2013;32.1;19.2;25.06;2013;2010
4;26/11/2013;34.1;19.3;26.4;2013;2010
4;27/11/2013;33.6;20.9;26.8;2013;2010
4;28/11/2013;27.7;19.1;21.54;2013;2010
4;29/11/2013;28.3;15.2;21.74;2013;2010
4;30/11/2013;27.7;15.4;21.82;2013;2010
4;01/12/2013;30;20.3;23.54;2013;2010
4;02/12/2013;30;20.5;24.38;2013;2010
4;03/12/2013;29.2;19;22.26;2013;2010
4;04/12/2013;32.2;15.6;25.08;2013;2010
4;05/12/2013;27.9;20.7;22.34;2013;2010
4;06/12/2013;24.8;15.8;19.72;2013;2010
4;07/12/2013;29.6;16.3;22.08;2013;2010
4;08/12/2013;34;17.3;25.26;2013;2010
4;09/12/2013;30.4;22;25.68;2013;2010
4;10/12/2013;24.2;20.3;21.58;2013;2010
4;11/12/2013;25;18.4;20.72;2013;2010
4;12/12/2013;27.6;16.6;21.6;2013;2010
4;13/12/2013;31.4;17.4;23.38;2013;2010
4;14/12/2013;33.3;19.1;25.38;2013;2010
4;15/12/2013;32.4;19.6;25.56;2013;2010
4;16/12/2013;31;22.2;24.8;2013;2010
4;17/12/2013;30.3;20.4;24.2;2013;2010
4;18/12/2013;33.6;19.4;25;2013;2010
4;19/12/2013;31.9;19.5;24.9;2013;2010
4;20/12/2013;30.8;21.2;25.2;2013;2010
1;21/12/2013;30.2;20.5;24.62;2013;2010
1;22/12/2013;29.5;20.1;24.06;2013;2010
1;23/12/2013;28.1;20.3;23.82;2013;2010
1;24/12/2013;31.8;20.6;25.24;2013;2010
1;25/12/2013;35.3;21.1;26.7;2013;2010
1;26/12/2013;38.5;21.3;29.82;2013;2010
1;27/12/2013;39;24.1;30.4;2013;2010
1;28/12/2013;34.3;25.3;28.6;2013;2010
1;29/12/2013;37.2;23.8;30.36;2013;2010
1;30/12/2013;36.4;24.4;28.22;2013;2010
